hash,AMSAT_,BreakID-kissat-low.sh,CaDiCaL_vivinst,Cadical_ESA,Cadical_rel_1.5.3.Scavel,IsaSAT,Kissat_Inc_ESA,Kissat_MAB_Binary,Kissat_MAB_Conflict,Kissat_MAB_Conflict+,Kissat_MAB_DeepWalk+,Kissat_MAB_ESA,Kissat_MAB_Rephases,Kissat_MAB_prop,Kissat_MAB_prop-no_sym,Kissat_MAB_prop_pr-no_sym,MapleCaDiCaL_LBD-990_275,MapleCaDiCaL_LBD-990_500,MapleCaDiCaL_PPD-500_500,MapleCaDiCaL_PPD-950_950,MergeSat-bve_gates,MergeSat-bve_semgates,MergeSat-thread1,MiniSat+XorEngine,PReLearn-kissat-PReLearn-kissat.sh,PReLearn-kissat-PReLearn-tern-kissat.sh,ReEncode-kissat-ReEncode-pair-kissat.sh,SBVA-sbva_cadical,SBVA-sbva_kissat,SeqFROST,SeqFROST-ERE-All,SeqFROST-NoExtend,hKis-psids,hKis-sat_psids,hKis-unsat,hKissatInc-unsat,kissat-3.1.0,kissat-hywalk-exp,kissat-hywalk-exp-gb,kissat-hywalk-gb,kissat_incsp,tabularasat-1.0.0,vresult
727cd7c528ac106f134cc882c9202108,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1398.06,1186.18,1161.17,1208.56,1378.41,1375.86,1247.6,10000.0,1161.42,1138.39,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2051.96,1871.06,2118.53,680.711,1378.25,1325.32,738.223,10000.0,1240.58,1233.8,1241.69,1334.99,10000.0,unsat
72b5ad031bf852634bc081f9da9a5a60,3473.51,0.045922,3678.62,3653.41,4149.44,2459.82,507.832,2996.09,2667.05,2085.85,1715.23,711.134,1723.86,0.095018,0.09564,0.249869,4071.21,3567.0,3535.71,4183.85,10000.0,10000.0,10000.0,10000.0,1.16505,37.1915,0.592334,0.782305,0.746869,3470.36,3450.19,3459.76,2696.61,3923.61,2629.15,1951.53,10000.0,2741.28,2755.67,2766.53,2703.36,2568.18,unsat
73063c6257a4ffc29f5bea7028403a64,820.66,244.111,194.905,197.971,180.43,128.868,245.214,20.7369,100.225,4.10035,77.6403,20.6338,77.9988,457.675,125.421,125.434,483.355,51.5864,263.192,550.755,1828.95,523.65,1831.97,974.618,194.363,225.611,282.308,159.715,345.361,134.567,134.882,134.375,168.504,29.1835,277.228,364.238,353.226,243.947,101.628,134.671,214.184,710.532,sat
74931e82fd208ed949fa44bccd80df6b,2.06231,114.851,15.0962,15.4749,1.35959,192.693,107.24,117.369,100.675,95.7126,98.3653,116.905,100.416,117.365,95.2101,101.24,14.6273,14.7252,14.3785,14.5928,310.007,309.243,299.558,217.74,212.353,410.702,108.723,216.886,295.074,100.023,101.726,99.8809,106.709,98.271,95.5937,106.912,108.544,101.798,99.8227,103.29,99.2626,116.887,sat
751402d0738e5622b599c651283cb48a,0.57851,195.634,90.4725,90.7437,2.27171,10000.0,10000.0,2184.99,4511.61,4612.43,605.08,2183.13,612.144,10000.0,10000.0,1081.85,110.928,68.7975,107.671,35.9889,75.0409,74.6903,75.3701,10000.0,311.567,512.149,149.147,187.195,144.059,1397.25,1367.13,1392.38,10000.0,10000.0,10000.0,10000.0,52.8575,521.116,518.992,1781.4,10000.0,89.1909,sat
751afd7ddf8f242ed7bd93517ba82149,10000.0,10000.0,1009.83,2126.81,2276.83,2628.25,1614.81,1199.51,928.913,1198.98,1100.56,1552.46,1100.87,436.902,414.637,784.484,2368.05,813.253,2490.35,2057.12,10000.0,10000.0,10000.0,10000.0,800.629,1716.95,10000.0,1860.61,3406.95,871.211,867.619,873.743,620.392,1762.58,695.891,244.896,2727.31,714.096,650.322,702.833,1357.66,10000.0,unsat
758f9ed67b4d2068c209157335e07266,10000.0,13.8111,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,22.6913,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3.93513,3.73631,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unsat
78d23f235b63b1b7f08eb1b6cfb03f34,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,sat
79391ed5a7f19b947cefe7af1178146a,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,sat
79c109a8c1da53c6b636d3835f11a19d,177.164,96.5665,87.8908,74.3305,80.8451,902.703,80.9778,109.2,91.8596,87.9407,113.284,116.887,88.9143,81.9532,83.8179,82.8887,124.161,110.984,128.777,113.407,372.785,407.072,394.994,10000.0,238.092,421.605,121.904,73.3231,149.81,123.599,110.014,117.802,53.8399,83.4577,45.0396,50.9239,69.2459,78.5504,99.4279,94.2855,92.522,143.544,unsat
7aaf3275cbe217044ef305f0a1ca8eb5,10000.0,0.197144,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.102827,0.097715,0.097728,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,46.3675,300.179,1.19016,25.0681,23.2104,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unsat
7b4622a3ab523264378a560199de47ed,531.436,204.038,380.566,381.053,386.127,1807.5,768.925,809.338,786.501,738.187,635.015,823.016,719.789,655.403,656.135,771.436,393.761,383.687,323.117,386.297,843.436,861.476,839.949,10000.0,307.516,505.184,208.762,375.794,263.954,597.288,609.844,607.879,662.863,824.96,835.518,545.221,343.801,696.362,707.201,768.281,705.607,222.557,unsat
7d58f2f0c79cbcad0496ced184ba0680,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,3296.76,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,sat
7dc81d3cb9066f8bc06ceffbca237572,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
81d2158d506ea1049708837460b9387e,1122.13,1048.68,1611.69,1553.35,1556.02,10000.0,2364.03,2628.1,2201.77,2321.6,2256.83,2739.56,2260.15,2061.98,2058.39,2339.85,1522.52,1343.53,1668.95,1476.08,3700.69,2772.84,3697.63,10000.0,1158.84,1357.84,1082.39,1784.97,1004.71,10000.0,10000.0,10000.0,1971.79,2304.32,1846.45,1676.81,1179.27,2323.26,2374.65,2205.4,2202.99,1100.75,unsat
824c21545e228872744675ae4ee32976,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.107881,0.101299,0.101626,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,100.032,299.324,2354.7,22.2667,30.2233,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unsat
8252d67358381873e07bb637ad177b83,170.102,10000.0,306.8,306.48,338.601,694.054,513.284,558.716,559.373,606.802,680.894,555.223,610.528,126.636,125.712,125.862,372.678,394.049,331.681,301.94,163.644,424.267,948.87,10000.0,823.146,833.197,1279.57,621.51,779.902,540.614,542.609,672.882,399.352,341.389,437.558,445.117,803.362,531.884,468.497,612.999,490.47,191.563,unsat
8270ae50e6f2881136868db6d3a88eee,2612.6,10000.0,3683.86,3239.63,3270.74,10000.0,10000.0,10000.0,4574.2,4903.45,10000.0,10000.0,4913.29,3980.98,4054.75,4988.08,2863.13,3271.89,2944.8,3168.24,10000.0,10000.0,10000.0,10000.0,2574.09,2796.63,2284.78,3832.6,2555.06,10000.0,10000.0,10000.0,4168.88,4894.36,4639.04,2845.13,3173.41,4912.81,4898.9,4826.12,4936.82,2652.17,unsat
828e1066a477e98e8d834528df3fc874,10000.0,88.0784,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,30.2589,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,26.683,15.6585,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unsat
82fe0a5b2467d6e5299c315da8b16ec5,153.272,16.4316,27.0645,109.134,28.2687,0.218735,10000.0,165.486,121.871,114.271,3545.21,8.74292,114.033,1.77808,0.481852,0.484277,104.387,35.3739,5.50078,49.8481,2006.82,10000.0,507.578,10000.0,111.07,311.454,11.0892,104.223,50.5855,47.499,47.8419,47.5452,10000.0,0.132636,14.5464,10000.0,1.41242,231.744,237.376,129.334,555.553,30.9428,sat
835ac60ca83af6f334b64b61c4ad345b,10000.0,80.4781,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.008119,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unsat
83cf6bfa7945b54e8c4ac659d1a4359e,49.4211,28.0165,189.179,65.5158,60.9766,10000.0,47.0977,65.9479,222.971,116.427,90.8286,68.1259,117.997,84.6511,54.8604,55.0356,105.512,96.6399,235.448,82.5203,101.597,73.4256,107.296,200.137,129.076,4086.6,40.4732,607.408,28.42,61.8388,60.6684,80.7885,10000.0,10000.0,45.6653,10000.0,50.5198,119.19,99.6538,67.2709,53.2496,16.589,sat
8403d03df1ce64af3bf7581449d320fb,8.80066,24.5596,2.79862,2.79427,3.06156,0.244648,16.4704,242.327,31.8756,146.264,813.096,3.37904,144.712,485.418,0.49166,0.492473,84.5514,3.41268,4.98758,101.941,10000.0,75.5418,736.428,10000.0,108.49,309.71,4.83503,4.54293,11.9083,8.67728,8.83207,8.88088,10000.0,0.156086,12.3459,10000.0,1.2435,52.6113,133.265,36.7041,1460.68,8.72837,sat
85240babab8083e1b381e2971d875ab8,1610.34,10000.0,2398.26,2062.55,2623.41,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2145.33,2068.55,1665.29,1738.13,2400.57,2499.99,2422.72,10000.0,10000.0,10000.0,10000.0,1799.26,10000.0,1424.47,1423.15,1414.34,10000.0,10000.0,10000.0,10000.0,3733.35,10000.0,10000.0,10000.0,10000.0,10000.0,unsat
8751f8d1570611ba079dfd862b14c514,30.5649,28.1109,37.3644,37.6092,206.347,10000.0,67.1504,102.857,136.447,45.2119,55.4629,143.914,45.2452,109.494,80.2339,80.1838,87.8689,259.338,95.5401,266.366,129.141,94.3934,54.1852,431.797,144.791,370.038,598.109,92.3522,32.3341,135.038,116.684,58.4372,10000.0,10000.0,221.144,10000.0,51.0386,125.375,49.7424,100.685,83.327,22.6815,sat
87ec32f70c5e3a279e636f7f62e70a19,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
89120de895868a3fccd74f30f78a5448,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unsat
8a7a61a63a718e4dc5aba5426b31c063,1663.78,10000.0,1981.1,2064.44,2077.7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2055.92,2038.13,2147.31,10000.0,3296.37,2338.18,3602.05,10000.0,10000.0,10000.0,10000.0,1802.18,10000.0,1445.03,1447.93,1440.27,10000.0,10000.0,10000.0,10000.0,2983.26,10000.0,10000.0,10000.0,10000.0,10000.0,unsat
8ade10da9731ce31d103c1687ff40a3d,10.0763,19.2425,6.59384,3.36631,3.49673,0.25344,10000.0,162.955,75.4878,112.222,195.352,4.4033,113.633,2.53287,1.00705,0.524709,37.8556,38.9943,7.1184,37.8988,90.8408,110.591,54.809,10000.0,107.758,308.324,5.28087,55.8916,4.08929,2.481,2.45381,2.44385,10000.0,0.159625,4.18406,10000.0,9.69468,4.29695,36.3666,114.087,2552.84,2.72271,sat
8b797110ff321ee673eab1542069f192,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
8bcd3f3e269fa3c9516667b626d61602,39.6388,10000.0,87.9189,88.1461,89.4921,10000.0,984.79,607.255,1092.28,3204.89,407.545,377.363,1192.16,213.779,234.901,235.896,447.87,739.686,460.155,102.657,488.835,924.602,485.962,3854.44,134.928,358.196,61.6719,365.785,33.2561,47.2659,47.4096,47.6849,10000.0,10000.0,10000.0,10000.0,11.7863,1369.64,880.767,10000.0,52.6001,190.104,sat
8c7477dc33a412514998a2fd6b32dbf5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.160168,0.156403,0.156383,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unsat
8cf6b81061285343c4f33c51afdb3fbb,1280.11,10000.0,1575.19,1423.45,1365.78,2466.81,335.592,419.865,386.567,356.032,335.879,292.5,370.292,343.066,346.257,348.586,1536.2,1330.67,1334.67,1251.22,1559.73,754.991,968.413,10000.0,1034.91,1132.06,810.524,1554.99,801.336,112.961,102.579,112.521,203.504,369.393,452.537,132.042,669.038,396.481,276.325,275.875,237.952,497.474,unsat
8cfc8e99d31bcaf18ff3360b08c8521c,2734.88,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4778.05,10000.0,10000.0,10000.0,4840.05,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4144.36,3877.62,10000.0,10000.0,4020.98,4031.61,4390.78,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,4629.41,10000.0,10000.0,10000.0,10000.0,10000.0,unsat
8d31ec9edeac705ffd1b23f0cc4f3256,463.898,46.7472,124.538,112.566,109.028,10000.0,455.392,83.8633,952.291,266.848,319.119,911.414,935.304,60.5595,62.2338,184.457,108.887,18.7091,94.2273,83.1528,383.247,1029.3,870.967,36.5429,331.969,346.053,82.6169,171.369,79.5824,274.221,274.415,344.201,10000.0,159.507,466.6,10000.0,160.733,1048.64,747.338,38.586,21.7288,199.06,sat
8d458780fb74c28c01a5fe89990ad521,76.8967,71.7327,27.1161,20.6558,24.132,29.6986,59.269,86.3172,61.9648,63.2181,49.4601,9.6374,49.7754,41.8141,11.3319,103.878,22.8298,23.7824,20.8824,24.403,71.5689,94.9423,66.6906,10000.0,81.3634,317.772,41.7442,23.4496,98.595,20.1426,20.3656,15.9769,29.3811,67.1591,28.4806,24.8195,14.6161,64.4211,62.2036,68.4014,38.3693,80.4968,unsat
8db36208fc6ce43b4002cf048c549b3f,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
8e30bfdb721ca0a20031c79a76f9aa7c,4023.83,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2163.86,2214.89,2188.59,2448.49,3575.04,3351.71,2609.02,10000.0,10000.0,10000.0,10000.0,1913.81,10000.0,1496.9,1491.86,1483.33,10000.0,10000.0,10000.0,10000.0,3295.43,10000.0,10000.0,10000.0,10000.0,10000.0,unsat
8f7cd9fb4b8852fdf9a21c606724c71a,1162.14,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1350.55,1289.95,1360.98,1432.12,2806.4,3134.25,2702.36,10000.0,10000.0,10000.0,10000.0,1141.82,10000.0,969.878,976.137,977.197,10000.0,10000.0,10000.0,10000.0,2588.82,10000.0,10000.0,10000.0,10000.0,3663.3,unsat
8fa526d20599ca8c3d613e9066d62e61,236.296,10000.0,1138.11,753.786,863.845,1337.45,574.109,503.385,574.466,995.11,582.381,556.33,608.009,591.048,471.288,467.378,760.416,763.966,1356.96,795.528,252.421,501.891,271.742,10000.0,535.733,530.109,712.246,769.996,506.488,644.988,611.509,666.592,712.423,966.33,666.594,373.233,424.552,479.438,707.048,643.485,675.121,595.587,unsat
8fcc57f6c75cb2ac48d19e3038ad3c6c,191.26,193.757,227.426,231.639,243.153,10000.0,483.016,646.574,1302.94,607.64,1045.39,523.516,1302.85,2838.43,2907.37,2799.18,288.93,279.348,280.368,285.157,480.052,368.786,372.563,10000.0,1570.69,1543.81,1247.2,234.262,1162.14,204.045,206.088,205.805,10000.0,1501.35,10000.0,10000.0,229.711,751.534,682.812,655.59,704.668,2246.98,unsat
909f704d5f4127c1197a086705468624,11.0265,6.75633,2.34546,9.97343,48.9347,20.9226,7.4134,12.768,14.3062,29.8662,33.2771,12.7537,34.0493,22.8824,22.3279,111.664,26.1354,20.4899,7.51094,23.9765,33.0488,17.0049,33.0596,7.64924,105.45,305.663,5.47657,41.5257,5.44678,0.295109,0.288828,0.297554,30.3788,34.3511,7.01899,8.10202,9.54095,26.34,12.999,2.93147,7.0542,1.78938,sat
911cbc796d15eb316d36c82c90fd7d11,0.180055,0.768548,0.069227,0.066612,1.26894,0.815928,0.183541,0.111933,0.112313,0.111948,0.108445,0.11207,0.10936,0.884563,1.04568,101.308,0.113734,0.089014,0.524575,0.193125,0.400149,0.344182,0.480711,1.07582,80.9,299.552,0.533597,1.00313,0.75305,0.408458,0.408885,0.206712,0.762365,0.148416,0.121832,0.263747,0.230606,0.107383,0.099333,0.098349,0.167442,0.353953,sat
91b88d172a08e2a57c189bddff51bfd5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,sat
92387c29e87aa857e84feb301f3d6aff,69.1915,18.5868,14.2254,42.6363,110.592,36.1649,12.2877,19.7845,40.4484,27.538,58.4868,19.7571,59.4034,5.83066,5.07876,123.799,2.13432,31.1774,12.4846,10.7683,81.1572,14.5466,79.9749,90.2137,144.412,344.44,27.7302,19.8616,8.28671,1.91133,1.83709,1.90856,2.85608,66.8106,19.6533,15.0181,2.31255,10.4452,12.3166,66.0863,11.6292,29.4657,sat
92c17c00d862668de6e6c45d4eecdc75,3.57065,53.1075,8.25842,9.08223,39.525,10000.0,11.9716,1.11875,1.08484,43.8303,19.0186,1.12076,1.09193,10.9553,10.9625,144.513,12.1835,14.0135,6.68936,26.8568,258.169,246.205,249.181,10000.0,51.723,318.699,49.9769,4.71425,19.1526,3.37488,3.38425,2.2862,40.0649,18.4731,3.08459,162.345,2.57207,2.42743,3.8581,1.87723,8.44089,3.37017,sat
92d6795785d35d1dcc42b15dc0e933d0,0.159108,10000.0,0.484075,0.543425,0.501041,10000.0,0.513185,0.454465,0.464669,0.471003,0.482648,0.454976,0.483568,171.421,0.852619,103.533,0.481479,0.49773,0.585348,0.49857,0.179232,0.239907,0.175496,0.348324,104.443,303.803,5.43877,1.24966,2.66941,5.09123,5.16977,5.15946,0.453085,0.444961,0.481263,0.631884,4.19787,0.435188,0.443864,0.456976,0.504179,3.76694,unsat
93a87994c03a7752f85d863239555d48,61.8157,53.8234,35.1844,40.5782,38.0629,1570.88,54.3752,37.8676,41.6305,40.2699,56.5549,54.749,57.0338,53.7127,28.7657,28.6266,42.4762,42.7407,12.7027,84.519,55.9454,36.531,102.145,155.665,153.712,353.289,69.6304,63.6137,83.7428,73.7883,95.4236,48.9596,166.463,369.809,40.445,55.7256,25.5587,52.0565,45.4696,39.6016,46.9472,28.4824,sat
945d67baeb7860df648ab6ef4782d5ed,105.9,166.694,555.477,66.7511,465.698,858.103,537.669,5.0078,4.7123,1093.73,11.9011,5.00881,11.9952,1118.94,1125.63,1316.27,64.8391,75.2941,58.7207,67.567,129.71,136.556,1241.92,10000.0,860.498,1077.14,336.465,642.323,679.575,1063.96,1088.15,1068.13,538.489,401.423,31.3929,1858.6,930.982,582.163,154.594,242.275,20.1697,598.092,sat
953e9ff735bdf5ada27b0ab2b908b6af,1087.38,1087.83,1510.39,1535.11,1654.71,10000.0,3442.55,3237.9,3136.01,2886.7,3105.82,3250.02,2883.58,2582.32,2730.0,3212.82,1204.32,1373.08,1395.42,1327.03,3650.32,3738.7,4335.34,10000.0,1195.84,1397.29,1083.64,1416.18,1167.43,2917.37,2975.03,2987.74,3067.08,3514.25,2749.3,2399.74,1408.01,3234.91,3198.05,3107.44,3184.48,1166.75,unsat
9631e4082abf03e560b889c5715d3979,52.6831,80.5546,41.3052,43.5877,46.0663,2505.23,61.1918,69.41,61.7845,93.1094,79.7578,78.3489,79.0978,93.9294,63.7303,63.5369,90.8043,94.9637,93.6815,94.227,112.545,68.1434,71.5131,294.318,98.5475,98.4096,114.441,111.889,143.35,97.8136,100.25,78.7414,429.735,515.519,86.8245,106.236,64.4676,86.7641,87.6507,72.2584,72.3728,22.4408,sat
964162c1faee2c1e3a4dfa4f9c75c34f,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
965ca988015c9aee5a1a7b2136c1fe5d,10000.0,0.090485,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.104877,0.097361,0.096728,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,16.952,300.126,1.23821,7.48512,5.51436,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unsat
96ae6bde39369f75aa975b0f5b74c325,292.595,127.024,303.222,193.205,230.432,10000.0,3893.81,779.714,912.134,772.071,10000.0,10000.0,901.707,1029.83,1021.91,997.922,92.0653,258.01,140.158,301.19,1054.92,831.266,799.921,10000.0,1284.76,2494.98,981.84,202.632,134.013,185.87,186.489,186.077,10000.0,10000.0,323.079,10000.0,133.708,122.943,413.426,1286.65,985.467,1547.97,sat
96e01064ac3b644143278c21859e201f,305.154,118.364,69.7027,189.623,77.9513,10000.0,2761.21,370.527,358.323,47.4227,2548.98,116.321,47.3275,1676.86,158.307,160.315,84.9076,63.4344,318.515,21.8048,1171.65,45.2688,640.912,10000.0,179.993,381.711,169.083,944.645,9.89478,28.4898,28.4912,28.3207,10000.0,10000.0,73.7693,10000.0,58.6266,213.979,16.1031,1633.97,474.42,9.69927,sat
97a17306a2882e0fd1aa3981a267df0d,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
9811b95bfd5888014d27e6dd384ff502,344.608,266.645,288.873,293.325,306.616,2921.67,698.225,647.669,556.358,548.724,544.691,654.569,600.615,543.779,545.769,667.464,298.833,283.843,315.197,295.262,708.399,638.602,886.902,10000.0,335.339,537.382,288.141,291.786,276.735,645.604,650.65,649.227,659.992,563.327,481.976,543.128,267.819,566.227,580.972,568.211,644.216,269.64,unsat
98c6da979a0a22d384d465a1da17111e,10000.0,10000.0,1406.91,4389.63,2266.6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,574.418,575.682,578.585,10000.0,3656.1,10000.0,4329.17,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2556.25,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,sat
99d134de6323a845a2828596a48bbb1d,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,unknown
